R. Rose,-7902210513775809755
C Rose,-7902210513775809755
C. Rose,-7902210513775809755
T Nicholls,-6872292140658031835
T. Nicholls,-6872292140658031835
C Nicholls,-6872292140658031835
C. Nicholls,-6872292140658031835
David Norene,1648786322635750183
D Norene,1648786322635750183
D. Norene,1648786322635750183
L Norene,1648786322635750183
L. Norene,1648786322635750183
R Trendler,6148042404845351722
R. Trendler,6148042404845351722
K Abe,6968752158368244526
K. Abe,6968752158368244526
Pierpaolo Lupo,9111860892647355184
P Lupo,9111860892647355184
P. Lupo,9111860892647355184
Brian Block,-7155082376462877903
B Block,-7155082376462877903
B. Block,-7155082376462877903
L Block,-7155082376462877903
L. Block,-7155082376462877903
Joseph Dahman,-4279528807279942864
J Dahman,-4279528807279942864
J. Dahman,-4279528807279942864
M Dahman,-4279528807279942864
M. Dahman,-4279528807279942864
I Melton,-3131220734233240781
I. Melton,-3131220734233240781
W Shay,3539036199391163186
W. Shay,3539036199391163186
R Shay,3539036199391163186
R. Shay,3539036199391163186
C Peters,-7695150501378208971
C. Peters,-7695150501378208971
J Dawson,3741986523657528113
J. Dawson,3741986523657528113
W Dawson,3741986523657528113
W. Dawson,3741986523657528113
Gavin Mcleod,-6260712695485445317
G Mcleod,-6260712695485445317
G. Mcleod,-6260712695485445317
X Mcleod,-6260712695485445317
X. Mcleod,-6260712695485445317
D Jensen,-3691137479016252610
D. Jensen,-3691137479016252610
A Jensen,-3691137479016252610
A. Jensen,-3691137479016252610
Rajesh Gandhi,-3722239154942735553
R Gandhi,-3722239154942735553
R. Gandhi,-3722239154942735553
T Gandhi,-3722239154942735553
T. Gandhi,-3722239154942735553
Jay Levy,9182549313876745026
J Levy,9182549313876745026
J. Levy,9182549313876745026
A Levy,9182549313876745026
A. Levy,9182549313876745026
D Azzopardi,6362314990903014214
D. Azzopardi,6362314990903014214
E Azzopardi,6362314990903014214
E. Azzopardi,6362314990903014214
Prema Menezes,7382617941011127113
P Menezes,7382617941011127113
P. Menezes,7382617941011127113
V Sharma,-6525038843475508406
V. Sharma,-6525038843475508406
Michael Cristofano,-4642851676306775222
M Cristofano,-4642851676306775222
M. Cristofano,-4642851676306775222
V Cristofano,-4642851676306775222
V. Cristofano,-4642851676306775222
S Burke,-3515016303067616436
S. Burke,-3515016303067616436
Roland Bernet,1348422625608313676
R Bernet,1348422625608313676
R. Bernet,1348422625608313676
E Beall,-226567000672726195
E. Beall,-226567000672726195
F Anulli,-7945505815225988273
F. Anulli,-7945505815225988273
K Arisaka,-1271787590152580272
K. Arisaka,-1271787590152580272
S Metzler,997865964100762447
S. Metzler,997865964100762447
C Wuest,-4572425021961338032
C. Wuest,-4572425021961338032
S Kumaratunga,-5788591714277231789
S. Kumaratunga,-5788591714277231789
A Mcgowan,5063519328037716812
A. Mcgowan,5063519328037716812
M Mcgowan,5063519328037716812
M. Mcgowan,5063519328037716812
Theresa Mcghee,-8827957425223257258
T Mcghee,-8827957425223257258
T. Mcghee,-8827957425223257258
A Mcghee,-8827957425223257258
A. Mcghee,-8827957425223257258
P Sanders,-6838363277737473191
P. Sanders,-6838363277737473191
Shanu Agarwal,-4570391203624912038
S Agarwal,-4570391203624912038
S. Agarwal,-4570391203624912038
Noel Burtt,-6203862159592430753
N Burtt,-6203862159592430753
N. Burtt,-6203862159592430753
P Burtt,-6203862159592430753
P. Burtt,-6203862159592430753
D Oshatz,4668609169817635681
D. Oshatz,4668609169817635681
Judith Berger,-286101412917189788
J Berger,-286101412917189788
J. Berger,-286101412917189788
T Osiecki,-8771678740714906777
T. Osiecki,-8771678740714906777
S Oneale,-6634025021960590487
S. Oneale,-6634025021960590487
W Oneale,-6634025021960590487
W. Oneale,-6634025021960590487
N Roe,4903486222090023787
N. Roe,4903486222090023787
A Roe,4903486222090023787
A. Roe,4903486222090023787
S Minutoli,1764632817459983212
S. Minutoli,1764632817459983212
R Morse,1105853423460479851
R. Morse,1105853423460479851
W Toki,-2500505674902361233
W. Toki,-2500505674902361233
H Toki,-2500505674902361233
H. Toki,-2500505674902361233
C Renard,8675490672477297521
C. Renard,8675490672477297521
Jordan Nash,484322774415008625
J Nash,484322774415008625
J. Nash,484322774415008625
C Buchanan,-9151172012654771340
C. Buchanan,-9151172012654771340
D Behne,8043637659614940021
D. Behne,8043637659614940021
C Hearty,-5739020268729584776
C. Hearty,-5739020268729584776
B Spaan,1211131608871375737
B. Spaan,1211131608871375737
L Piemontese,-1395390118065431684
L. Piemontese,-1395390118065431684
C Hast,-7802877400393788544
C. Hast,-7802877400393788544
Andy Miller,-1729949527172936832
A Miller,-1729949527172936832
A. Miller,-1729949527172936832
O Miller,-1729949527172936832
O. Miller,-1729949527172936832
Jesse Boehm,6817072136284095361
J Boehm,6817072136284095361
J. Boehm,6817072136284095361
S Boehm,6817072136284095361
S. Boehm,6817072136284095361
N Grossman,-4687988728427043968
N. Grossman,-4687988728427043968
V Paolone,-266381341392141437
V. Paolone,-266381341392141437
Sylvie Gall,-7006643146508051578
S Gall,-7006643146508051578
S. Gall,-7006643146508051578
Le Gall,-7006643146508051578
L Gall,-7006643146508051578
L. Gall,-7006643146508051578
M Green,1824924966799451015
M. Green,1824924966799451015
G Green,1824924966799451015
G. Green,1824924966799451015
M Goodman,-3855702976788141177
M. Goodman,-3855702976788141177
C Goodman,-3855702976788141177
C. Goodman,-3855702976788141177
Pascal Dessel,9147141312962868107
P Dessel,9147141312962868107
P. Dessel,9147141312962868107
F Dessel,9147141312962868107
F. Dessel,9147141312962868107
Van Dessel,9147141312962868107
V Dessel,9147141312962868107
V. Dessel,9147141312962868107
P Shield,841931187413502859
P. Shield,841931187413502859
D Shield,841931187413502859
D. Shield,841931187413502859
Nicole Bernard,2779409140166611855
N Bernard,2779409140166611855
N. Bernard,2779409140166611855
F Bernard,2779409140166611855
F. Bernard,2779409140166611855
D Petyt,9159101369762171791
D. Petyt,9159101369762171791
C Rosenfeld,8004584849214180241
C. Rosenfeld,8004584849214180241
U Mallik,-473993546994441324
U. Mallik,-473993546994441324
Paul Cimoch,-3460872930508801132
P Cimoch,-3460872930508801132
P. Cimoch,-3460872930508801132
J Cimoch,-3460872930508801132
J. Cimoch,-3460872930508801132
G Rong,923733096484678551
G. Rong,923733096484678551
Anne Benson,40458971210877849
A Benson,40458971210877849
A. Benson,40458971210877849
M Benson,40458971210877849
M. Benson,40458971210877849
L Mualem,-5158821696909253727
L. Mualem,-5158821696909253727
Kyunghwa Cho,-1526704932574751838
K Cho,-1526704932574751838
K. Cho,-1526704932574751838
G Feldman,1526408278457920421
G. Feldman,1526408278457920421
J Feldman,1526408278457920421
J. Feldman,1526408278457920421
I Trostin,764309400578841509
I. Trostin,764309400578841509
Y Karyotakis,3511978095099489191
Y. Karyotakis,3511978095099489191
C Bozzi,8505594600146633639
C. Bozzi,8505594600146633639
C Howcroft,-991936413033741398
C. Howcroft,-991936413033741398
N West,4561690242442359723
N. West,4561690242442359723
Marc Tribble,-7325730999014724689
M Tribble,-7325730999014724689
M. Tribble,-7325730999014724689
A Tribble,-7325730999014724689
A. Tribble,-7325730999014724689
Ed Wilkins,2824643597122286516
E Wilkins,2824643597122286516
E. Wilkins,2824643597122286516
J Bartczak,8111118760354616245
J. Bartczak,8111118760354616245
Xiaoming Jia,8186122336558627767
X Jia,8186122336558627767
X. Jia,8186122336558627767
M Milek,6691900508402977722
M. Milek,6691900508402977722
J Buttonshafer,-3145755263593466949
J. Buttonshafer,-3145755263593466949
M Reep,-6230374494180451398
M. Reep,-6230374494180451398
Barbara Mcgovern,1018718097304075197
B Mcgovern,1018718097304075197
B. Mcgovern,1018718097304075197
H Mcgovern,1018718097304075197
H. Mcgovern,1018718097304075197
Sherly Altidor,-6798837811055260738
S Altidor,-6798837811055260738
S. Altidor,-6798837811055260738
P Brightthomas,4637968141692947391
P. Brightthomas,4637968141692947391
J Heck,-7195091206984993855
J. Heck,-7195091206984993855
L Heck,-7195091206984993855
L. Heck,-7195091206984993855
A Habig,1819333813612719045
A. Habig,1819333813612719045
A Hocker,6197270975991610310
A. Hocker,6197270975991610310
Alan Winston,-7586691368491062330
A Winston,-7586691368491062330
A. Winston,-7586691368491062330
Polly Ross,-1523952984320173111
P Ross,-1523952984320173111
P. Ross,-1523952984320173111
E Ross,-1523952984320173111
E. Ross,-1523952984320173111
Suzane Bazner,-3879341822506509366
S Bazner,-3879341822506509366
S. Bazner,-3879341822506509366
P Patteri,-5702637265478319157
P. Patteri,-5702637265478319157
S Dittongo,6971849223006440396
S. Dittongo,6971849223006440396
E Spencer,7007967475943123917
E. Spencer,7007967475943123917
A Palano,-2624673792715228210
A. Palano,-2624673792715228210
M Schune,-6154988285637289009
M. Schune,-6154988285637289009
H Schune,-6154988285637289009
H. Schune,-6154988285637289009
R Halsall,2058325852085457871
R. Halsall,2058325852085457871
R Ducar,-746481789266115631
R. Ducar,-746481789266115631
T Joffeminor,-6587699590635004977
T. Joffeminor,-6587699590635004977
J Kilmer,-5599280983011540012
J. Kilmer,-5599280983011540012
Lorraine Tosiello,-186078461150673962
L Tosiello,-186078461150673962
L. Tosiello,-186078461150673962
D Jaffe,-6947484275219567658
D. Jaffe,-6947484275219567658
E Jaffe,-6947484275219567658
E. Jaffe,-6947484275219567658
A Grillo,-6449446540501154855
A. Grillo,-6449446540501154855
Laura Kogelman,6251790150067155930
L Kogelman,6251790150067155930
L. Kogelman,6251790150067155930
N Watson,-5704705917684294689
N. Watson,-5704705917684294689
K Watson,-5704705917684294689
K. Watson,-5704705917684294689
E Mandelli,-325194228234984480
E. Mandelli,-325194228234984480
Amo Oduro,3777670436611793889
A Oduro,3777670436611793889
A. Oduro,3777670436611793889
Joseph Pearlberg,7938010450535861215
J Pearlberg,7938010450535861215
J. Pearlberg,7938010450535861215
V Guarino,8343926071331933155
V. Guarino,8343926071331933155
J Guarino,8343926071331933155
J. Guarino,8343926071331933155
Lorraine Peddada,-1383217135384462364
L Peddada,-1383217135384462364
L. Peddada,-1383217135384462364
Douglas Kwon,7092891886589981669
D Kwon,7092891886589981669
D. Kwon,7092891886589981669
S Kwon,7092891886589981669
S. Kwon,7092891886589981669
D Falciai,2233767477554596839
D. Falciai,2233767477554596839
I Eschrich,3945917919874700267
I. Eschrich,3945917919874700267
J Swain,-8736256774692142099
J. Swain,-8736256774692142099
E Swain,-8736256774692142099
E. Swain,-8736256774692142099
Allison Steiner,-7101099314839933971
A Steiner,-7101099314839933971
A. Steiner,-7101099314839933971
L Steiner,-7101099314839933971
L. Steiner,-7101099314839933971
A Michael,7729244329859976177
A. Michael,7729244329859976177
K Michael,7729244329859976177
K. Michael,7729244329859976177
Daniel Kuritzkes,9005547093608471537
D Kuritzkes,9005547093608471537
D. Kuritzkes,9005547093608471537
R Kuritzkes,9005547093608471537
R. Kuritzkes,9005547093608471537
P Korthuis,-7269278256290944015
P. Korthuis,-7269278256290944015
Todd Korthuis,-7269278256290944015
T Korthuis,-7269278256290944015
T. Korthuis,-7269278256290944015
T Kafka,2940183691471576056
T. Kafka,2940183691471576056
Edward Oldfield,-2255861477094056967
E Oldfield,-2255861477094056967
E. Oldfield,-2255861477094056967
C Oldfield,-2255861477094056967
C. Oldfield,-2255861477094056967
M Sanchez,2419463850088460109
M. Sanchez,2419463850088460109
C Sanchez,2419463850088460109
C. Sanchez,2419463850088460109
Francis Murgatroyd,5998360487938913279
F Murgatroyd,5998360487938913279
F. Murgatroyd,5998360487938913279
Milagros Rodriguez,2196958847600491521
M Rodriguez,2196958847600491521
M. Rodriguez,2196958847600491521
Moldes Rodriguez,2196958847600491521
Michael Moore,931977558928303107
M Moore,931977558928303107
M. Moore,931977558928303107
M Mugge,-2382491409617593340
M. Mugge,-2382491409617593340
A Marchionni,3599290126687405061
A. Marchionni,3599290126687405061
Brian Agan,1002334561646482440
B Agan,1002334561646482440
B. Agan,1002334561646482440
K Agan,1002334561646482440
K. Agan,1002334561646482440
F Yumiceva,7417885660171721734
F. Yumiceva,7417885660171721734
R Gran,3590578586945461258
R. Gran,3590578586945461258
M Roeben,-9049408514298461171
M. Roeben,-9049408514298461171
D Roeben,-9049408514298461171
D. Roeben,-9049408514298461171
C Day,7018596538612319246
C. Day,7018596538612319246
T Day,7018596538612319246
T. Day,7018596538612319246
B Foster,-8676003567228730353
B. Foster,-8676003567228730353
J Rasson,-6203628051293709295
J. Rasson,-6203628051293709295
S Hertzbach,6778061795385451535
S. Hertzbach,6778061795385451535
W Mann,-727258659306869746
W. Mann,-727258659306869746
A Mann,-727258659306869746
A. Mann,-727258659306869746
T Wenaus,8076524987503535124
T. Wenaus,8076524987503535124
Richard Haubrich,4574682699152200724
R Haubrich,4574682699152200724
R. Haubrich,4574682699152200724
R Hatcher,-7520376834613515244
R. Hatcher,-7520376834613515244
Jeffrey Parsonnet,-4909306447575796710
J Parsonnet,-4909306447575796710
J. Parsonnet,-4909306447575796710
J Trischuk,-5256736855877428197
J. Trischuk,-5256736855877428197
A Samuel,-3972432433631177700
A. Samuel,-3972432433631177700
A Frey,2393003662807211037
A. Frey,2393003662807211037
Brandon Zabukovic,-1809798536857969634
B Zabukovic,-1809798536857969634
B. Zabukovic,-1809798536857969634
W Zabukovic,-1809798536857969634
W. Zabukovic,-1809798536857969634
K Marks,-7399924843804109793
K. Marks,-7399924843804109793
S Childress,4127389494161927197
S. Childress,4127389494161927197
P Shanahan,7684381496565367839
P. Shanahan,7684381496565367839
S Ferrag,-781723199413441502
S. Ferrag,-781723199413441502
R Jared,-3678865089231848411
R. Jared,-3678865089231848411
C Jared,-3678865089231848411
C. Jared,-3678865089231848411
Jon Brndjar,-1544420894769920984
J Brndjar,-1544420894769920984
J. Brndjar,-1544420894769920984
E Brndjar,-1544420894769920984
E. Brndjar,-1544420894769920984
Gabriel Crawford,-8611494040695342039
G Crawford,-8611494040695342039
G. Crawford,-8611494040695342039
Robert Shafer,253952096998681645
R Shafer,253952096998681645
R. Shafer,253952096998681645
W Shafer,253952096998681645
W. Shafer,253952096998681645
C Heusch,3750453446184191022
C. Heusch,3750453446184191022
A Heusch,3750453446184191022
A. Heusch,3750453446184191022
P Dauncey,6725205737500113967
P. Dauncey,6725205737500113967
D Dauncey,6725205737500113967
D. Dauncey,6725205737500113967
J Yun,-7599616224386425810
J. Yun,-7599616224386425810
C Yun,-7599616224386425810
C. Yun,-7599616224386425810
O Fackler,-70200799140359119
O. Fackler,-70200799140359119
D Newmancoburn,-3392640689287224271
D. Newmancoburn,-3392640689287224271
P Miyagawa,-7839268396260856783
P. Miyagawa,-7839268396260856783
S Miyagawa,-7839268396260856783
S. Miyagawa,-7839268396260856783
Simon Barton,-5810673870496881612
S Barton,-5810673870496881612
S. Barton,-5810673870496881612
B Lewandowski,-1767953769059554251
B. Lewandowski,-1767953769059554251
C Hawkes,5503663715358702651
C. Hawkes,5503663715358702651
M Hawkes,5503663715358702651
M. Hawkes,5503663715358702651
P Reinertsen,8519404839345798204
P. Reinertsen,8519404839345798204
L Reinertsen,8519404839345798204
L. Reinertsen,8519404839345798204
R Bartoldus,-3926738335455509444
R. Bartoldus,-3926738335455509444
Marcus Altfeld,-8535388829000530883
M Altfeld,-8535388829000530883
M. Altfeld,-8535388829000530883
Erica Ungerwallace,-4418107239950218176
E Ungerwallace,-4418107239950218176
E. Ungerwallace,-4418107239950218176
Luis Saenz,-8856763935718249406
L Saenz,-8856763935718249406
L. Saenz,-8856763935718249406
Frederick Hecht,-1906255593848097725
F Hecht,-1906255593848097725
F. Hecht,-1906255593848097725
M Hecht,-1906255593848097725
M. Hecht,-1906255593848097725
R Plunkett,-6658164706234688444
R. Plunkett,-6658164706234688444
K Ruddick,-3638606301763384256
K. Ruddick,-3638606301763384256
J Alsmiller,6505009202330879048
J. Alsmiller,6505009202330879048
R Alsmiller,6505009202330879048
R. Alsmiller,6505009202330879048
G Alsmiller,6505009202330879048
G. Alsmiller,6505009202330879048
Robert Killian,-8264116491063546809
R Killian,-8264116491063546809
R. Killian,-8264116491063546809
K Killian,-8264116491063546809
K. Killian,-8264116491063546809
Kenneth Mayer,-2675352874041179065
K Mayer,-2675352874041179065
K. Mayer,-2675352874041179065
H Mayer,-2675352874041179065
H. Mayer,-2675352874041179065
Thanes Vanig,-7830619557522758581
T Vanig,-7830619557522758581
T. Vanig,-7830619557522758581
Eric Daar,-1935023992825994163
E Daar,-1935023992825994163
E. Daar,-1935023992825994163
S Daar,-1935023992825994163
S. Daar,-1935023992825994163
David Heckerman,-8027735116194532274
D Heckerman,-8027735116194532274
D. Heckerman,-8027735116194532274
H Ping,8794153110080597071
H. Ping,8794153110080597071
J Booth,1620565689814289492
J. Booth,1620565689814289492
M Marzolla,-7050773981837657000
M. Marzolla,-7050773981837657000
D Krakauer,-4360948179877886888
D. Krakauer,-4360948179877886888
A Kirk,3034341929466324059
A. Kirk,3034341929466324059
S Willocq,671601249435782236
S. Willocq,671601249435782236
Jorg Ohnemus,5213699538130250852
J Ohnemus,5213699538130250852
J. Ohnemus,5213699538130250852
F Gaede,7144865006002461797
F. Gaede,7144865006002461797
F Pastore,-1748397185704985500
F. Pastore,-1748397185704985500
J Cochran,3474161934227956837
J. Cochran,3474161934227956837
Carl Kadie,-7555196960681528218
C Kadie,-7555196960681528218
C. Kadie,-7555196960681528218
M Kadie,-7555196960681528218
M. Kadie,-7555196960681528218
Todd Schaefer,-7207937266725606296
T Schaefer,-7207937266725606296
T. Schaefer,-7207937266725606296
M Schaefer,-7207937266725606296
M. Schaefer,-7207937266725606296
N Hill,-8684799758185839516
N. Hill,-8684799758185839516
T Flour,-319675206749309843
T. Flour,-319675206749309843
Le Flour,-319675206749309843
L Flour,-319675206749309843
L. Flour,-319675206749309843
P Vahle,2003089544427531372
P. Vahle,2003089544427531372
Qi Wu,-3049945038869527449
Q Wu,-3049945038869527449
Q. Wu,-3049945038869527449
V Golubev,-7693063017845504908
V. Golubev,-7693063017845504908
B Golubev,-7693063017845504908
B. Golubev,-7693063017845504908
David Yurdin,-4154821617288348556
D Yurdin,-4154821617288348556
D. Yurdin,-4154821617288348556
L Yurdin,-4154821617288348556
L. Yurdin,-4154821617288348556
R Schmitz,6197544513825854583
R. Schmitz,6197544513825854583
E Schmitz,6197544513825854583
E. Schmitz,6197544513825854583
T Mcmahon,2366936266425967735
T. Mcmahon,2366936266425967735
R Mcmahon,2366936266425967735
R. Mcmahon,2366936266425967735
B Bock,4186872690083746936
B. Bock,4186872690083746936
F Nezrick,-8867913692765338508
F. Nezrick,-8867913692765338508
T Schalk,-458314953061708677
T. Schalk,-458314953061708677
R Contri,7636633047732776063
R. Contri,7636633047732776063
J Losecco,-5350732190891303809
J. Losecco,-5350732190891303809
M Losecco,-5350732190891303809
M. Losecco,-5350732190891303809
Ian Gilson,6482163068320445570
I Gilson,6482163068320445570
I. Gilson,6482163068320445570
Claudia Goulston,4760655516715553928
C Goulston,4760655516715553928
C. Goulston,4760655516715553928
A Ardashev,-8079474111795641206
A. Ardashev,-8079474111795641206
V Ardashev,-8079474111795641206
V. Ardashev,-8079474111795641206
Mark Illeman,2461770265780675722
M Illeman,2461770265780675722
M. Illeman,2461770265780675722
L Illeman,2461770265780675722
L. Illeman,2461770265780675722
C Peck,7340962066543305867
C. Peck,7340962066543305867
Michael Dunn,673389368967726222
M Dunn,673389368967726222
M. Dunn,673389368967726222
E Dunn,673389368967726222
E. Dunn,673389368967726222
J Brose,-2607677943989046129
J. Brose,-2607677943989046129
H Zheng,-7679151902186869617
H. Zheng,-7679151902186869617
Cyril Gaultier,562928919686036626
C Gaultier,562928919686036626
C. Gaultier,562928919686036626
R Gaultier,562928919686036626
R. Gaultier,562928919686036626
Yu Kolomensky,7076376412172162197
Y Kolomensky,7076376412172162197
Y. Kolomensky,7076376412172162197
G Kolomensky,7076376412172162197
G. Kolomensky,7076376412172162197
Melissa Lamar,-1122799155671747435
M Lamar,-1122799155671747435
M. Lamar,-1122799155671747435
Jedidiah Burack,-4038319388220324713
J Burack,-4038319388220324713
J. Burack,-4038319388220324713
W Rowe,8122297405578275992
W. Rowe,8122297405578275992
Trevor Hawkins,-4997999391351841640
T Hawkins,-4997999391351841640
T. Hawkins,-4997999391351841640
M Booke,-1343966389668449126
M. Booke,-1343966389668449126
E Maher,8951549259719124123
E. Maher,8951549259719124123
D Piccolo,-3047559032942353252
D. Piccolo,-3047559032942353252
R Mullerpfefferkorn,352477520865889437
R. Mullerpfefferkorn,352477520865889437
A Mislivec,134515865881171101
A. Mislivec,134515865881171101
A Kreymer,5005458322612518047
A. Kreymer,5005458322612518047
P Symes,-7009573415301479267
P. Symes,-7009573415301479267
A Symes,-7009573415301479267
A. Symes,-7009573415301479267
G Abrams,-6818578062753872734
G. Abrams,-6818578062753872734
S Abrams,-6818578062753872734
S. Abrams,-6818578062753872734
Derek Connelly,4247333182223127720
D Connelly,4247333182223127720
D. Connelly,4247333182223127720
T Connelly,4247333182223127720
T. Connelly,4247333182223127720
D Strong,463653340472282282
D. Strong,463653340472282282
Michael Strong,463653340472282282
M Strong,463653340472282282
M. Strong,463653340472282282
Frank Gilman,1391725456004785323
F Gilman,1391725456004785323
F. Gilman,1391725456004785323
D Gilman,1391725456004785323
D. Gilman,1391725456004785323
P Barnes,4515075665790389678
P. Barnes,4515075665790389678
A Santo,-1592529232367825750
A. Santo,-1592529232367825750
De Santo,-1592529232367825750
D Santo,-1592529232367825750
D. Santo,-1592529232367825750
T Raufer,-2801431533989647185
T. Raufer,-2801431533989647185
M Raufer,-2801431533989647185
M. Raufer,-2801431533989647185
D Wagner,6497060745871606963
D. Wagner,6497060745871606963
L Wagner,6497060745871606963
L. Wagner,6497060745871606963
J Oyang,3171291318496244916
J. Oyang,3171291318496244916
T Dignan,-870569397860522828
T. Dignan,-870569397860522828
A Byonwagner,-6801897139425633101
A. Byonwagner,-6801897139425633101
A Cabrera,3178429567545373875
A. Cabrera,3178429567545373875
Arthur Wilde,3612678672661822648
A Wilde,3612678672661822648
A. Wilde,3612678672661822648
Sample Management,5115451263358713017
S Management,5115451263358713017
S. Management,5115451263358713017
Carl Gobel,7231693366994582714
C Gobel,7231693366994582714
C. Gobel,7231693366994582714
P Schreiner,-5011075689824363341
P. Schreiner,-5011075689824363341
Margaret Hood,-4041345365094417218
M Hood,-4041345365094417218
M. Hood,-4041345365094417218
Eberhard Fiebig,-716103955670293314
E Fiebig,-716103955670293314
E. Fiebig,-716103955670293314
W Fiebig,-716103955670293314
W. Fiebig,-716103955670293314
A Karcher,-8084058236822211388
A. Karcher,-8084058236822211388
C Velissaris,-6698727463905641276
C. Velissaris,-6698727463905641276
P Luft,8766338892573555910
P. Luft,8766338892573555910
Y Xie,-3675926006393162551
Y. Xie,-3675926006393162551
F Colecchia,7308185941781570763
F. Colecchia,7308185941781570763
Paul Goepfert,9156825367221052624
P Goepfert,9156825367221052624
P. Goepfert,9156825367221052624
A Goepfert,9156825367221052624
A. Goepfert,9156825367221052624
R Schwierz,1271626287617264852
R. Schwierz,1271626287617264852
J Gogos,-6843259295683859243
J. Gogos,-6843259295683859243
N Chevalier,8489388647916403927
N. Chevalier,8489388647916403927
A Woch,-7388656717977684774
A. Woch,-7388656717977684774
Alicja Piechockatrocha,3580160688612117724
A Piechockatrocha,3580160688612117724
A. Piechockatrocha,3580160688612117724
Michael Gottlieb,-5617927175916655395
M Gottlieb,-5617927175916655395
M. Gottlieb,-5617927175916655395
J Hylen,-8287437414335927074
J. Hylen,-8287437414335927074
David (†),-1996636220433750817
D (†),-1996636220433750817
D. (†),-1996636220433750817
Wright (†),-1996636220433750817
W (†),-1996636220433750817
W. (†),-1996636220433750817
H Shorthouse,-268495266889677601
H. Shorthouse,-268495266889677601
W Shorthouse,-268495266889677601
W. Shorthouse,-268495266889677601
J Proudfoot,2345553047105944800
J. Proudfoot,2345553047105944800
D Hitlin,-7751069179720387358
D. Hitlin,-7751069179720387358
G Hitlin,-7751069179720387358
G. Hitlin,-7751069179720387358
A Boucham,7358142402475273444
A. Boucham,7358142402475273444
J Krug,-6837589094035249948
J. Krug,-6837589094035249948
Richard Torres,4245352210802257125
R Torres,4245352210802257125
R. Torres,4245352210802257125
B Rebel,7627318575212514535
B. Rebel,7627318575212514535
Jf Arguin,-3926819821698315032
J Arguin,-3926819821698315032
J. Arguin,-3926819821698315032
M Ronan,-5207620058577957654
M. Ronan,-5207620058577957654
T Ronan,-5207620058577957654
T. Ronan,-5207620058577957654
Jf Kral,3190644383252012271
J Kral,3190644383252012271
J. Kral,3190644383252012271
A Seiden,-4574062165240328977
A. Seiden,-4574062165240328977
J Cossairt,5335847070681726192
J. Cossairt,5335847070681726192
D Cossairt,5335847070681726192
D. Cossairt,5335847070681726192
Ed Verhamme,2378009740109878513
E Verhamme,2378009740109878513
E. Verhamme,2378009740109878513
Leela Davies,-420710481959047947
L Davies,-420710481959047947
L. Davies,-420710481959047947
R Davies,-420710481959047947
R. Davies,-420710481959047947
H Kang,2055204511994582263
H. Kang,2055204511994582263
J Kang,2055204511994582263
J. Kang,2055204511994582263
Donald Garmon,-1696773669371591430
D Garmon,-1696773669371591430
D. Garmon,-1696773669371591430
Reinoud Knops,-1356262449584153345
R Knops,-1356262449584153345
R. Knops,-1356262449584153345
E Knops,-1356262449584153345
E. Knops,-1356262449584153345
Nicole Beattie,-3650074563886148347
N Beattie,-3650074563886148347
N. Beattie,-3650074563886148347
Paul Mclaren,-5719513319235848951
P Mclaren,-5719513319235848951
P. Mclaren,-5719513319235848951
J Mclaren,-5719513319235848951
J. Mclaren,-5719513319235848951
Sheng Huang,1718523619021849867
S Huang,1718523619021849867
S. Huang,1718523619021849867
M Pia,8641473868190567692
M. Pia,8641473868190567692
G Pia,8641473868190567692
G. Pia,8641473868190567692
Isabelle Gelder,3665278742709093648
I Gelder,3665278742709093648
I. Gelder,3665278742709093648
C Gelder,3665278742709093648
C. Gelder,3665278742709093648
Van Gelder,3665278742709093648
V Gelder,3665278742709093648
V. Gelder,3665278742709093648
Ildiko Toth,-4558704212530868976
I Toth,-4558704212530868976
I. Toth,-4558704212530868976
Craig Dietz,812948245702155538
C Dietz,812948245702155538
C. Dietz,812948245702155538
A Dietz,812948245702155538
A. Dietz,812948245702155538
Steven Deeks,-637364368126419693
S Deeks,-637364368126419693
S. Deeks,-637364368126419693
G Deeks,-637364368126419693
G. Deeks,-637364368126419693
Ronald Nahass,-186721887958227695
R Nahass,-186721887958227695
R. Nahass,-186721887958227695
G Nahass,-186721887958227695
G. Nahass,-186721887958227695
Patricia Basden,3397129718543246614
P Basden,3397129718543246614
P. Basden,3397129718543246614
Jack Stapleton,-4415200411907271403
J Stapleton,-4415200411907271403
J. Stapleton,-4415200411907271403
T Stapleton,-4415200411907271403
T. Stapleton,-4415200411907271403
P Lucas,2640813345801936144
P. Lucas,2640813345801936144
Bhupat Rawal,8876690933894497561
B Rawal,8876690933894497561
B. Rawal,8876690933894497561
D Rawal,8876690933894497561
D. Rawal,8876690933894497561
Candace Guiducci,8814454946630655258
C Guiducci,8814454946630655258
C. Guiducci,8814454946630655258
Emilia Valadas,-3506952048712039141
E Valadas,-3506952048712039141
E. Valadas,-3506952048712039141
G Drake,5970820020962682138
G. Drake,5970820020962682138
A Mckemey,-5638336713694857955
A. Mckemey,-5638336713694857955
K Mckemey,-5638336713694857955
K. Mckemey,-5638336713694857955
S Passaggio,-271092812376384227
S. Passaggio,-271092812376384227
N Barlow,-3308310647429622497
N. Barlow,-3308310647429622497
R Barlow,-3308310647429622497
R. Barlow,-3308310647429622497
Paul Sax,-3691961399138470626
P Sax,-3691961399138470626
P. Sax,-3691961399138470626
E Sax,-3691961399138470626
E. Sax,-3691961399138470626
J Lees,6918310779812637985
J. Lees,6918310779812637985
P Lees,6918310779812637985
P. Lees,6918310779812637985
